ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval
vgpV6F9tge8,30,40,"/m/042v_gx,/m/04rlf,/m/04rzd,/m/0fx80y","['rock/country', 'acoustic guitar', 'guitar-like instrument', 'djembe', 'medium to uptempo', 'amateur recording']",Someone is playing an acoustic guitar along with someone playing a solo melody on top with another plucked string instrument. They are accompanied by someone playing a djembe or another percussive instrument. This song may be playing sitting around a bonfire.,6,True,True
vhTWW5Bx15Q,140,150,"/m/02cz_7,/m/09x0r,/m/0y4f8","['radio program', 'romanian rap', 'male vocal', 'rapping', 'talking', 'beatboxing']","This is a radio program recording from Romania. There is a male vocal rapping Romanian while another is beatboxing. Then, the rapper starts talking in a radio announcement voice. This recording could be sampled for use in beat-making.",9,False,False
vispMqNJ1j8,120,130,"/m/02bxd,/m/04rlf","['low quality', 'birds chirping', 'tinny wooden impacts', 'didgeridoo melody', 'noisy']","The low quality recording features a didgeridoo melody played outside, alongside some birds chirping and tinny wooden impacts sounds. The recording is noisy.",4,False,False
vjW8wmF5VWc,30,40,"/m/04rlf,/m/06bxc,/m/06j6l,/m/0glt670","['hip hop', 'echoing male vocal', 'exciting background male vocal', 'shimmering bells melody', 'echoing synth lead melody', 'punchy kick', 'snaps', 'addictive', 'groovy', 'short 808 bass']","The Hip Hop song features an echoing male vocal, alongside exciting background male vocals, singing over shimmering bells, echoing synth lead melody, punchy kick, snaps and short 808 bass. It sounds groovy and addictive - like something you would hear in clubs and on a radio.",4,False,False
vmBkZflwViA,10,20,"/m/04rlf,/m/04szw,/m/04wptg,/m/05148p4,/m/05r5c","['classical', 'no singer', 'single instrument', 'organ', 'wedding', 'procession', 'joyful', 'celebration', 'festive']",This is a classical music piece performance. It is meant to be played at a wedding. There is an organ playing a simple and festive tune. There is an atmosphere of celebration in this piece. This music would fit perfectly with weddings. Organ samples could also be lifted from this recording to be used in beat-making.,9,True,True
vmVOWilkmOA,210,220,"/m/03q5t,/m/05148p4","['classical', 'passionate', 'emotional', 'harpsichord melody', 'live performance', 'spooky']","The Recording features a live performance of a classical song played on harpsichord. It is emotional, passionate and a bit spooky, as it sounds like a vampire theme song.",4,False,False
vmz9kAEiTSc,30,40,"/m/01c194,/m/02bk07,/m/02v2lh,/m/04rlf","['meditation', 'mantra', 'synth pads', 'male deep voice singing', 'relaxing', 'calming', 'slow tempo']","Synthesizers are playing pads. There is a low pad sound serving as bass, mid and high string pad sounds. A low male voice is singing. The whole recording has reverb on it. This song may be playing while meditating.",6,True,True
vnwKpQeza3A,320,330,"/m/02bxd,/m/04rlf","['didgeridoo', 'live performance', 'two didgeridoos', 'low hum', 'low bass sound', 'low frequency instrument', 'wobbly']","This is a recording of two didgeridoos. They are playing low notes and create a very low vibrational tone. There is a melody, but it is not easily recognizable.",3,True,True
vo-o3dG8Oq0,30,40,"/m/01lyv,/m/04rlf","['accordions', 'folk music', 'emotional accordion ballad', 'piano', 'live performances']","Here we have a compilation of songs led by accordions. The first clip is more of a folk ballad with a cheery and uplifting tone to it, the second clip is an emotional ballad.",3,False,False
vo7BYs1OqbM,30,40,"/m/028sqc,/m/04rlf,/m/064t9","['girl band', 'surf guitar', 'go go beat', 'loud bass', 'pop', 'live performance', 'low fidelity', 'group female vocals', 'drum breaks', 'electronic drums']","Live performance of a girl band group, featuring surf guitar and a go-go beat that transitions to modern pop production with loud bass and electronic drum breaks. Audio is low fidelity. Would be popular with teenage girls.",8,True,True
vp6p45b-038,30,40,"/m/04rlf,/t/dd00033","['pop', 'synthesizer evolving pad sound', 'piano', 'digital drums', 'very sad atmosphere', 'medium to uptempo']",This song contains a evolving synth pad sound in the higher register with noise. A piano is playing a sad minor chord progression in the mid range. Then a strong industrial sounding digital drum comes. This song may be playing in a very sad movie scene.,6,True,True
vpU4XIISXtM,30,40,"/m/04rlf,/m/0fx9l","['low quality', 'electro', 'high pitched female vocal', '4 on the floor boomy 808 bass', 'shimmering shakers', 'stuttering drums', 'frequency sweep riser', 'repetitive short male vocal chant', 'muffled syncopated snare', 'funny', 'groovy', 'energetic']","The Electro song features a ""4 on the floor"" boomy 808 bass, shimmering shakers, muffled syncopated snare, repetitive short male vocal chants, high pitched female vocal and frequency sweep riser. It sounds funny, groovy and energetic. The drums are stuttering at one point, which serves as a transition to the next section.",4,True,True
vpcEBryyej4,70,80,/m/0mkg,"['low quality', 'live performance', 'folk', 'noisy', 'mono', 'saxophone solo melody', 'accordion melody', 'acoustic rhythm guitar', 'passionate', 'soulful']","The low quality recording features a live performance of a folk song that consists of a saxophone solo melody, accordion melody and acoustic rhythm guitar. It sounds passionate and soulful. The recording is mono and noisy.",4,False,False
vqRFzhWik2c,240,250,"/m/015lz1,/m/04rlf,/m/06j6l,/m/0glt670","['male vocalist', 'medium tempo', 'emotional', 'passioante', 'rhythmic patter', 'groovy', 'dance pop', 'dance groover', 'dj', 'club music', 'dance music', 'enthusiastic vocal backup', 'digital drums', 'punchy drums', 'drum machine', 'boomy bass line', 'acoustic guitar riff', 'synthesiser arrangement', 'hip-hop', 'rap', 'contemporary hip-hop', 'alternative']","A male vocalist sings this catchy Hip-Hop. The tempo is medium with an acoustic guitar riff, boomy bass drops, punchy drumming, digital beats and synthesiser arrangement with enthusiastic vocal backup. The song is youthful, buoyant, punchy, groovy, pulsating with a dance groove. This song is Contemporary Hip-Hop.",7,False,False
vrMmkVV4SOE,30,40,"/m/04rlf,/m/07rwj3x","['funk/disco', 'acoustic drums', 'organ', 'amateur recording', 'medium tempo']",An organ is playing low notes serving as a bassline while a drummer is hitting the drums with a lot of fill-ins losing the rhythm and shouting. This recording is of poor quality.,6,True,True
vrNQbCbBlLY,130,140,"/m/02w4v,/m/04rlf","['arabic music', 'middle eastern', 'accordion', 'upbeat', 'dance', 'belly dance', 'intricate percussion', 'traditional percussion instruments']",This is a middle eastern song with a rapid and intricate accordion melody as the main basis. The song would be suitable as a backing track for a belly dancer. There's a traditional percussion instrument in the background.,3,False,False
vrxT5jhqu0Q,20,30,"/m/04rlf,/m/07qcpgn","['steps', 'claps', 'live performance', 'rhythmic', 'human sounds', 'percussion', 'hype', 'dance']","This is the live recording of a dance piece. The dancer can be heard stepping her foot on the ground and clapping her hands in a rhythmic fashion. The recording is a bit poor in quality, but samples could be lifted to be used in beats.",9,True,True
vsDriIwNAmU,30,40,"/m/0395lw,/m/04rlf","['tubular bells', 'repeated melody', 'live recording', 'transients', 'melodic motif']",The recording is of tubular bells being played live. The melody is descending and the melodic tone of the tubular bells is preceded by a slight transient.,3,False,False
vsXs3GUrw64,100,110,"/m/04rlf,/m/0l14jd","['instrumental', 'vocalisation', 'medium fast tempo', 'pendulum choir', 'resonating', 'resounding', 'timer ticking', 'didgeridoo harmony', 'male vocalisation', 'resounding voices', 'timer clicking', 'intense', 'grim', 'sinister', 'chanting', 'psychedelic', 'hypnotic', 'eerie', 'haunting', 'trance', 'trippy']","This music is instrumental. The tempo is medium fast with an incessant droning of the didgeridoo, sound of a timer ticking and male vocals like a chant. The music is eerie, creepy, spooky, sinister, scary, hypnotic, trance like and fear inducing with resounding effect.",7,False,False
vtVfl5Ff5lw,30,40,"/m/015lz1,/m/028sqc,/m/04rlf,/m/06rqw,/m/07rwj3x,/m/07sbbz2","['blues', 'upbeat', 'falsetto male vocals', 'raspy male vocals', 'fast tempo', 'blues drum kit', 'positive', 'happy', 'bright male vocals', 'bouncy bass']",The track is an upbeat blues song that features falsetto and raspy male vocals. A drum kit plays an energetic and happy beat. A bass guitar follows the rhythm and adds a bouncy vibe to the song. The overall sound of the instruments is bright and happy. A guitar follows the bass and the drum kit.,5,False,True
vtnuHbHbveg,90,100,/m/05fw6t,"['animated vocals', 'male and child voices', 'flute playing', 'children’s show soundtrack', 'western classical music', 'piano accompaniment', 'standing bass line', 'steady rhythm', 'flute harmony', 'keyboard accompaniment', 'various percussion effects', 'emotional', 'sentimental', 'positive', 'children’s learning', 'nursery rhymes', 'vocabulary expansion', 'pleasant', 'cheerful']","A male and child sing in animated vocals. The song is medium tempo with western classical music influences, flute harmony, keyboard accompaniment, standing bass line and piano accompaniment. The song is positive and cheerful with an onus on children’s education.",1,False,False
vukJyd8xt0I,90,100,"/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y","['solo ukelele', 'chord melody', 'virtuosity', 'free time']",virtuosic solo ukelele playing a chord melody in free time.,8,False,False
vvfs2TUj-D4,30,40,"/m/01lyv,/m/04rlf,/t/dd00034","['christian rock', 'alternative rock', 'soft rock', 'male vocal', 'melodic singing', 'electric guitar', 'bass guitar', 'acoustic drums', 'mellow', 'hopeful', 'easygoing', 'religious', 'medium tempo']","This is a Christian rock piece. There is a male vocalist in the lead singing gently and melodically. A mild-tempered electric guitar is playing the main theme. There is a bass guitar holding the root notes. The rhythmic background is provided by the acoustic drums. This song has a mellow and hopeful atmosphere. Due to being religious in nature, this piece could be played in the background of Christian religious content. It could also be played at Christian religious events.",9,True,True
vx5iuWuE2Ng,30,40,"/m/015y_n,/m/04rlf,/m/04szw,/m/06cqb,/m/074ft","['r&b/soul', 'e-bass', 'brass section', 'e-guitar', 'bongos', 'acoustic drums', 'male voice singing', 'tambourine', 'piano', 'medium to uptempo']",This song contains acoustic drums playing a groove along with an e-bass and a tambourine. A brass section is playing along with the drum fills  and the bongos. A piano is playing a melody together with a guitar strumming chords in the mid range. The male singer sounds loud and soulful. This song may be playing in a rollerblade disco.,6,True,True
vxIF3B4YqW8,180,190,"/m/015lz1,/m/028sqc,/m/03qtwd,/m/04rlf","['r&b', 'soul', 'hip-hop', 'live performance', 'female vocal', 'male vocal', 'female choir', 'melodic singing', 'electric guitar', 'bass guitar', 'electronic drums', 'groovy', 'emotional', 'grandiose']",This is an R&B/soul music piece. There is a female vocal singing at a high pitch joined by a male vocal singing at a medium pitch and a female choir backing. The beat has a repeating electric guitar tune. There is a groovy bass line. The rhythm is provided by an electronic drum beat. The atmosphere is emotional and grandiose. This piece could be playing in the background at a memorial event.,9,False,False
